match_id,card_type,player_name, minute
match252,Yellow,Nacho Martínez García,68
match252,Yellow,Sergi Darder,52
match253,Yellow,Chimy Ávila,99
match253,Yellow,Gabriel Mercado,98
match253,Yellow,Jorge Pulido,78
match253,Yellow,Yangel Herrera,77
match253,Yellow,Javi Galán,66
match253,Yellow,Xabier Etxeita,61
match253,Yellow,Simon Kjær,54
match253,Yellow,Quincy Promes,45
match253,Yellow,Marko Rog,40
match254,Yellow,Dani Carvajal,89
match254,Yellow,Marco Asensio,82
match254,Yellow,Clément Lenglet,63
match254,Yellow,Sergio Ramos,61
match254,Yellow,Sergio Busquets,2
match255,Yellow,Víctor Ruiz Torre,89
match255,Yellow,Álvaro González Soberón,71
match255,Yellow,Víctor Laguardia,65
match255,Yellow,Jony Rodríguez,40
match255,Yellow,Jonathan Calleri,30
match256,Yellow,Aissa Mandi,93
match256,Yellow,Joaquín,86
match256,Yellow,Jaime Mata,51
match256,Yellow,Mauro Arambarri,12
match257,Yellow,José Ángel Valdés,74
match257,Yellow,David Costas,37
match258,Yellow,Diego Godín,63
match258,Red,Koke Resurrección,62
match258,Yellow,Rodri Hernández,59
match258,Yellow,Koke Resurrección,41
match258,Yellow,Joseba Zaldua,3
match259,Yellow,Iñigo Martínez,70
match259,Yellow,Yeray Álvarez,53
match259,Yellow,Raúl García Escudero,14
match260,Yellow,Óscar Rodríguez Arnaiz,95
match260,Yellow,Rodrigo Tarín,87
match260,Yellow,Jason Remeseiro,86
match260,Yellow,Coke Andújar,86
match260,Yellow,Dimitrios Siovas,82
match260,Yellow,Rúben Vezo,82
match260,Yellow,Iván Cuéllar,70
match260,Yellow,Diego Reyes,65
match260,Yellow,José Luis García del Pozo,44
match260,Yellow,Erick Cabaco,30
match261,Yellow,Víctor Sánchez Mata,87
match261,Yellow,Iñigo Martínez,78
match261,Yellow,Esteban Granero,73
match261,Yellow,Yuri Berchiche,46
match261,Yellow,Óscar Melendo,45
match261,Yellow,Dani García,36
match261,Yellow,Mario Hermoso,24
match261,Yellow,Facundo Ferreyra,21
match262,Yellow,Adrián Marín Gómez,53
match262,Yellow,Gonzalo Escalante,26
match263,Yellow,Rubén Pérez del Mármol,65
match263,Yellow,Thomas Lemar,53
match263,Yellow,Martin Braithwaite,15
match263,Yellow,José María Giménez,14
match264,Yellow,Giannelli Imbula,89
match264,Yellow,Sergio Busquets,79
match264,Yellow,Emiliano Velázquez,68
match265,Yellow,Damián Musto,83
match265,Yellow,David Ferreiro,70
match265,Yellow,Xabier Etxeita,21
match265,Yellow,Javi Galán,5
match266,Yellow,Hugo Mallo,95
match266,Yellow,Maxi Gómez,76
match266,Yellow,Okay Yokuşlu,64
match267,Yellow,Pedro Alcalá Guirado,88
match267,Yellow,Mouctar Diakhaby,82
match267,Red,Facundo Roncaglia,72
match267,Yellow,Facundo Roncaglia,62
match267,Yellow,José Luis Gayà,20
match268,Yellow,Rubén Rochina,85
match268,Yellow,Vicente Iborra de la Fuente,82
match268,Yellow,José Campaña,76
match268,Yellow,Ramiro Funes Mori,69
match268,Yellow,Karl Toko Ekambi,60
match268,Yellow,Gerard Moreno,39
match268,Yellow,Erick Cabaco,36
match268,Yellow,Mario Gaspar,23
match269,Yellow,Daniel Carriço,81
match269,Yellow,Munir El Haddadi,47
match269,Yellow,Raúl Rodríguez Navas,43
match269,Yellow,Igor Zubeldia,36
match270,Yellow,Marcelo Vieira,93
match270,Red,Casemiro,80
match270,Yellow,Casemiro,69
match270,Yellow,Thibaut Courtois,64
match270,Yellow,Nacho Martínez García,61
match270,Yellow,Sergio Reguilón,48
match270,Yellow,Álvaro Odriozola,12
match271,Yellow,Mikel Merino,70
match271,Yellow,Sandro Ramírez,44
match271,Yellow,José Manuel Rodríguez Benito,38
match271,Yellow,Rúben Vezo,30
match272,Yellow,Yeray Álvarez,82
match272,Yellow,Mikel San José,77
match272,Yellow,Rodri Hernández,45
match272,Yellow,Raúl García Escudero,37
match273,Yellow,Tomás Pina,91
match273,Yellow,Guillermo Maripán,89
match273,Yellow,David Ferreiro,38
match273,Yellow,Víctor Laguardia,33
match274,Yellow,Michael Santos,94
match274,Yellow,Guido Carrillo,93
match274,Yellow,Kenneth Omeruo,63
match274,Yellow,José Luis García del Pozo,61
match274,Yellow,Youssef En-Nesyri,52
match274,Yellow,Vasyl Kravets,47
match274,Yellow,Martin Braithwaite,38
match274,Yellow,Allan Romeo Nyom,32
match274,Yellow,Marc Muniesa,17
match275,Yellow,Gareth Bale,45
match276,Yellow,Nélson Semedo,67
match276,Yellow,Clément Lenglet,52
match276,Yellow,Andrés Guardado,16
match277,Yellow,Marc Cardona,97
match277,Yellow,Keko Gontán,94
match277,Yellow,Fabián Orellana,92
match277,Yellow,Marko Dmitrović,90
match277,Yellow,Rubén Alcaraz,74
match277,Yellow,Anuar Mohamed Tuhami,67
match277,Yellow,José Ángel Valdés,50
match278,Red,Sergi Darder,94
match278,Red,Juan Soriano Oropesa,94
match278,Yellow,Juan Soriano Oropesa,90
match278,Yellow,Daniel Carriço,75
match278,Yellow,Sergi Darder,65
match278,Yellow,Maximilian Wöber,63
match279,Yellow,Francisco Portillo Soler,86
match279,Yellow,Santi Mina,85
match279,Yellow,Mathieu Flamini,78
match279,Yellow,Leandro Cabrera,74
match279,Yellow,Gonçalo Guedes,64
match279,Yellow,Mauro Arambarri,26
match279,Yellow,José Luis Gayà,24
match280,Yellow,Jordi Amat Maas,82
match280,Yellow,Álvaro González Soberón,82
match280,Yellow,Víctor Ruiz Torre,79
match280,Yellow,Alejandro Gálvez,66
match280,Yellow,Emiliano Velázquez,51
match280,Yellow,Ramiro Funes Mori,44
match281,Yellow,Beñat Etxebarria,84
match281,Yellow,Portu,80
match281,Yellow,Iñigo Martínez,80
match281,Yellow,Juanpe Ramírez,72
match281,Yellow,Raúl García Escudero,63
match281,Yellow,Ander Capa,39
match282,Yellow,Juanfran Torres,88
match282,Yellow,Manu García Sánchez,56
match282,Yellow,Thomas Lemar,55
match282,Yellow,Tomás Pina,50
match283,Yellow,Roberto Rosales,93
match283,Yellow,Adrià Pedrosa,87
match283,Yellow,Esteban Granero,73
match283,Yellow,Víctor Sánchez Mata,69
match284,Yellow,Hugo Mallo,61
match284,Yellow,Víctor Ruiz Torre,60
match284,Yellow,Mario Gaspar,50
match284,Yellow,Alfonso Pedraza,44
match285,Yellow,Mathieu Flamini,91
match285,Yellow,Djené Dakonam Ortega,86
match285,Yellow,Mathías Olivera,70
match285,Yellow,Guido Carrillo,68
match285,Yellow,Damián Suárez,65
match285,Yellow,Martin Braithwaite,65
match285,Yellow,Nemanja Maksimović,17
match286,Yellow,Marc Cucurella,87
match286,Yellow,Nikola Vukčević,83
match286,Yellow,Enis Bardhi,40
match287,Yellow,Martín Mantovani,90
match287,Yellow,Nacho Fernández Iglesias,66
match287,Yellow,Damián Musto,51
match287,Yellow,Jorge Pulido,48
match288,Yellow,Daniel Wass,92
match288,Yellow,Éver Banega,90
match288,Yellow,Franco Vázquez,72
match288,Yellow,Munir El Haddadi,58
match289,Yellow,Enes Ünal,93
match289,Yellow,Aritz Elustondo,75
match289,Yellow,Anuar Mohamed Tuhami,55
match289,Yellow,Keko Gontán,46
match289,Yellow,Nacho Martínez García,2
match290,Red,Franco Di Santo,95
match290,Yellow,Jordi Amat Maas,90
match290,Yellow,Loren Morón García,87
match290,Yellow,Tiago Manuel Dias Correia,70
match290,Yellow,Álvaro Medrán,61
match290,Yellow,William Carvalho,57
match290,Yellow,Roberto Román Triguero,52
match290,Yellow,Emerson Royal,50
match290,Yellow,Mario Suárez,30
match291,Yellow,Santiago Arias,48
match292,Yellow,Mario Hermoso,85
match292,Yellow,Djené Dakonam Ortega,83
match292,Yellow,Edinaldo Gomes Pereira,81
match292,Yellow,Sebastián Cristóforo,78
match292,Yellow,Óscar Melendo,54
match292,Yellow,Dídac Vilà,33
match292,Yellow,Damián Suárez,23
match293,Yellow,Santiago Cáseres,91
match293,Yellow,Luis Suárez,91
match293,Red,Álvaro González Soberón,86
match293,Yellow,Sergi Roberto,85
match293,Yellow,Lionel Messi,84
match293,Yellow,Carles Aleñá,83
match293,Yellow,Arturo Vidal,77
match293,Yellow,Ramiro Funes Mori,47
match293,Yellow,Clément Lenglet,42
match293,Yellow,Sergio Busquets,39
match293,Yellow,Álvaro González Soberón,36
match294,Red,Erick Cabaco,96
match294,Yellow,Moses Simon,91
match294,Yellow,Erick Cabaco,85
match294,Yellow,Iker Muniain,78
match294,Yellow,Roger Martí,77
match294,Yellow,Yuri Berchiche,77
match294,Yellow,Sergio Postigo Redondo,46
match294,Yellow,Rúben Vezo,43
match294,Yellow,Raúl García Escudero,6
match294,Yellow,José Luis Morales Nogales,4
match295,Yellow,Jordi Amat Maas,86
match295,Yellow,Alexandre Moreno,74
match295,Yellow,Pape Diop,51
match296,Yellow,Emre Mor,88
match296,Yellow,Xabier Etxeita,55
match296,Yellow,Lucas Olaza,52
match296,Yellow,Jorge Pulido,25
match296,Yellow,Brais Méndez,18
match297,Yellow,Marcelo Vieira,76
match297,Yellow,Dani Parejo,65
match297,Yellow,Álvaro Odriozola,64
match297,Yellow,Daniel Wass,5
match298,Yellow,Javi Moyano,97
match298,Yellow,Guido Carrillo,97
match298,Yellow,Mikel Vesga,78
match298,Yellow,Nacho Martínez García,77
match299,Yellow,Ximo Navarro Jiménez,70
match299,Yellow,Borja Bastón,67
match299,Yellow,Tomás Pina,60
match299,Yellow,Roque Mesa,54
match299,Yellow,Wakaso Mubarak,46
match299,Yellow,Sergio Escudero Palomo,46
match299,Yellow,Jesús Navas,39
match300,Yellow,Joseba Zaldua,52
match300,Yellow,Antonio Barragán,43
match300,Yellow,Diego Llorente,24
match300,Yellow,Giovani Lo Celso,19
match300,Yellow,Andrés Guardado,18
match301,Yellow,Luis Suárez,86
match301,Yellow,Clément Lenglet,78
match301,Yellow,Gerard Piqué,74
match301,Yellow,Saúl Ñíguez,71
match301,Yellow,Diego Godín,29
match301,Yellow,José María Giménez,28
match301,Red,Diego Costa,28
match301,Yellow,Yakubu Partey,27
match302,Yellow,Jonás Ramalho,91
match302,Yellow,Douglas Luiz,73
match302,Yellow,Víctor Sánchez Mata,62
match302,Yellow,Pere Pons,58
match302,Yellow,Àlex Granell,43
match302,Yellow,Cristhian Stuani,35
match302,Yellow,Javier López Rodríguez,24
match303,Yellow,Paulo Oliveira,21
match304,Yellow,Mouctar Diakhaby,84
match304,Yellow,Facundo Roncaglia,76
match304,Yellow,Alejandro Gálvez,55
match304,Yellow,Ferran Torres,29
match304,Yellow,Raúl de Tomás,14
match305,Yellow,Patrick Twumasi,87
match305,Yellow,Rodrigo Ely,76
match305,Yellow,Rubén Duarte,69
match305,Yellow,Jonathan Silva,58
match305,Yellow,Martín Aguirregabiria,48
match305,Yellow,Manu García Sánchez,48
match305,Yellow,Gerard Gumbau,44
match305,Yellow,Tomás Pina,32
match305,Yellow,Javier Eraso,19
match305,Yellow,Unai Bustinza,17
match306,Yellow,Cristian Tello,96
match306,Yellow,William Carvalho,95
match306,Yellow,Mario Gaspar,93
match306,Yellow,Zouhair Feddal,79
match306,Yellow,Santiago Cáseres,52
match306,Yellow,Jesé Rodríguez,46
match306,Yellow,Víctor Ruiz Torre,35
match306,Yellow,Samu Chukwueze,20
match307,Yellow,Iago Aspas,70
match307,Yellow,Okay Yokuşlu,66
match307,Red,Willian José,58
match307,Yellow,Gerónimo Rulli,46
match308,Yellow,Ángel,60
match308,Yellow,Damián Suárez,32
match308,Yellow,Mikel San José,11
match309,Yellow,Juanpi,91
match309,Yellow,Chimy Ávila,83
match309,Yellow,Adrián Diéguez,76
match309,Yellow,Roger Martí,58
match309,Yellow,Juan Camilo Hernández Suárez,40
match309,Yellow,José Manuel Rodríguez Benito,36
match310,Yellow,Daniel Carriço,89
match310,Yellow,Moisés Delgado López,71
match310,Yellow,Míchel Herrero,47
match310,Yellow,Rubén Alcaraz,46
match310,Yellow,Wissam Ben Yedder,31
match310,Yellow,Éver Banega,30
match311,Yellow,Lucas Olaza,87
match311,Yellow,Antoine Griezmann,68
match311,Yellow,Juanfran Torres,56
match311,Yellow,Ryad Boudebouz,37
match312,Yellow,Marc Roca,84
match312,Yellow,Víctor Laguardia,79
match312,Yellow,Sergi Darder,53
match312,Yellow,Rubén Duarte,38
match312,Yellow,Edinaldo Gomes Pereira,21
match313,Yellow,Jorge Pulido,91
match313,Yellow,Moussa Wagué,90
match313,Yellow,Jean-Clair Todibo,42
match314,Yellow,Marko Rog,94
match314,Yellow,Cristian Tello,92
match314,Yellow,Gabriel Mercado,86
match314,Yellow,Aissa Mandi,83
match314,Yellow,Daniel Carriço,81
match314,Yellow,Jesús Navas,73
match314,Yellow,Éver Banega,70
match314,Yellow,Sergio Escudero Palomo,65
match314,Yellow,Jesé Rodríguez,39
match315,Yellow,Iñaki Williams,95
match315,Yellow,Abdoulaye Ba,68
match315,Red,Luis Advíncula,52
match315,Yellow,Luis Advíncula,49
match316,Yellow,Ramiro Funes Mori,96
match316,Yellow,Santiago Cáseres,95
match316,Yellow,Mario Gaspar,87
match316,Yellow,Pere Pons,79
match316,Yellow,Samu Chukwueze,76
match316,Yellow,Juanpe Ramírez,74
match316,Yellow,Pablo Fornals,51
match317,Yellow,Rubén Pardo,87
match317,Yellow,Joan Jordán,55
match317,Yellow,Diego Llorente,39
match317,Yellow,Pablo De Blasis,33
match318,Yellow,Erick Cabaco,89
match318,Yellow,Lee Kang-in,83
match318,Yellow,Borja Mayoral,81
match318,Yellow,Carlos Soler,33
match319,Yellow,Rubén Alcaraz,88
match319,Yellow,Mauro Arambarri,79
match319,Yellow,Óscar Plano,78
match319,Yellow,Waldo Rubio,71
match319,Yellow,Damián Suárez,71
match319,Red,Mathías Olivera,62
match319,Yellow,Mathías Olivera,40
match319,Yellow,Anuar Mohamed Tuhami,18
match320,Yellow,Federico Valverde,67
match320,Yellow,Marco Asensio,61
match320,Yellow,Dani Carvajal,48
match321,Yellow,Enes Ünal,85
match321,Yellow,Antonio Jesús Regal Angulo,82
match321,Yellow,John Guidetti,81
match321,Yellow,Míchel Herrero,80
match321,Yellow,Fernando Calero,73
match321,Yellow,Joaquín Fernández Moreno,69
match321,Yellow,Adrián Marín Gómez,63
match321,Yellow,Jonathan Calleri,54
match322,Yellow,Mikel Merino,15
match323,Yellow,Douglas Luiz,76
match323,Yellow,Sofiane Boufal,70
match323,Yellow,Okay Yokuşlu,47
match324,Yellow,Álvaro Morata,90
match324,Yellow,Sergi Enrich,69
match324,Yellow,José Ángel Valdés,62
match324,Yellow,Joan Jordán,45
match325,Yellow,Raúl de Tomás,86
match325,Yellow,José Ángel Pozo,66
match325,Yellow,Gonzalo Melero,62
match325,Yellow,Enric Gallego,47
match325,Yellow,Roberto Román Triguero,47
match325,Yellow,Álvaro Medrán,46
match326,Red,Rodrigo Moreno Machado,82
match326,Yellow,Giovani Lo Celso,73
match326,Yellow,Rodrigo Moreno Machado,62
match326,Yellow,Zouhair Feddal,58
match326,Yellow,Junior Firpo,55
match326,Yellow,Andrés Guardado,47
match327,Red,Djené Dakonam Ortega,74
match327,Yellow,Leandro Cabrera,51
match327,Yellow,Bruno González,50
match327,Red,Sergio Escudero Palomo,49
match327,Yellow,Jaime Mata,38
match327,Yellow,Sergio Escudero Palomo,33
match327,Yellow,Franco Vázquez,33
match327,Yellow,Gabriel Mercado,32
match327,Yellow,Éver Banega,30
match327,Yellow,Ibrahim Amadou,23
match328,Yellow,José Luis Morales Nogales,82
match328,Red,Rubén Rochina,74
match328,Yellow,Víctor Sánchez Mata,70
match328,Yellow,José Manuel Rodríguez Benito,43
match328,Yellow,Rubén Rochina,30
match329,Yellow,Keylor Navas,82
match329,Yellow,Toni Kroos,69
match329,Yellow,Iñigo Martínez,53
match329,Yellow,Raúl García Escudero,45
match329,Yellow,Yuri Berchiche,15
match329,Yellow,Iñigo Córdoba,3
match330,Yellow,Santiago Cáseres,91
match330,Yellow,Andrés Fernández Moreno,90
match330,Yellow,Kenneth Omeruo,90
match331,Yellow,Tomás Pina,94
match331,Yellow,Philippe Coutinho,76
match331,Yellow,Ximo Navarro Jiménez,56
match331,Yellow,Jony Rodríguez,33
match332,Yellow,Yangel Herrera,86
match332,Yellow,Chimy Ávila,70
match332,Yellow,Martín Mantovani,37
match332,Yellow,Pape Diop,31
match332,Yellow,Enric Gallego,24
match333,Yellow,Cristhian Stuani,91
match333,Yellow,Kiko Olivas,91
match333,Yellow,Rubén Alcaraz,63
match333,Yellow,Juanpe Ramírez,34
match333,Yellow,Enes Ünal,24
match333,Yellow,Marc Muniesa,23
match333,Yellow,Óscar Plano,13
match334,Yellow,Mouctar Diakhaby,92
match334,Yellow,Saúl Ñíguez,76
match334,Yellow,Rubén Sobrino,73
match334,Yellow,Filipe Luís,56
match334,Yellow,Álvaro Morata,47
match334,Yellow,Carlos Soler,22
match335,Yellow,Marc Roca,81
match335,Yellow,Okay Yokuşlu,41
match335,Yellow,Esteban Granero,39
match336,Yellow,Iñigo Lekue,93
match336,Yellow,Iñigo Córdoba,44
match336,Yellow,Rodrigo Tarín,39
match337,Yellow,Róber Pier,90
match337,Yellow,Wilfrid Kaptoum,80
match337,Yellow,Aissa Mandi,61
match337,Yellow,Nikola Vukčević,28
match337,Yellow,Sidnei Rechel da Silva Junior,26
match338,Yellow,Nacho Fernández Iglesias,82
match338,Yellow,Federico Valverde,63
match338,Yellow,Damián Suárez,38
match338,Yellow,Isco,30
match339,Yellow,José Ángel Pozo,52
match339,Yellow,Alejandro Gálvez,33
match339,Yellow,Éver Banega,31
match340,Yellow,Mikel Oyarzabal,79
match340,Yellow,Vicente Iborra de la Fuente,78
match340,Yellow,Karl Toko Ekambi,68
match340,Yellow,Ramiro Funes Mori,42
match340,Yellow,Raúl Rodríguez Navas,24
match341,Yellow,Mikel San José,48
match341,Yellow,Carlos Vigaray,44
match341,Yellow,Raúl García Escudero,34
match341,Yellow,Víctor Laguardia,32
match342,Yellow,Koke Resurrección,94
match342,Yellow,Ángel Correa,92
match342,Yellow,Yakubu Partey,38
match342,Yellow,Rubén Alcaraz,35
match342,Yellow,Diego Godín,5
match342,Yellow,Javi Moyano,1
match343,Yellow,Sergio Busquets,91
match343,Yellow,Coke Andújar,83
match343,Yellow,Nélson Semedo,77
match343,Yellow,Gerard Piqué,70
match343,Yellow,Rúben Vezo,58
match343,Yellow,Rubén Rochina,56
match343,Yellow,Ivan Rakitić,14
match344,Yellow,José Luis García del Pozo,45
match345,Red,Éver Banega,95
match345,Yellow,Éver Banega,90
match345,Yellow,Roque Mesa,67
match345,Yellow,Marc Muniesa,44
match346,Yellow,Samu Saiz,83
match346,Yellow,Jaime Mata,75
match346,Yellow,Gerónimo Rulli,60
match346,Yellow,Mikel Merino,46
match346,Yellow,Leandro Cabrera,26
match347,Yellow,Sergio Álvarez Díaz,90
match347,Yellow,Charles Dias,87
match347,Yellow,José Ángel Valdés,70
match347,Yellow,Facundo Roncaglia,60
match347,Yellow,Carlos Soler,58
match348,Yellow,Uche Agbo,93
match348,Yellow,Marcelo Vieira,86
match348,Yellow,Dani Carvajal,79
match348,Yellow,Mariano Díaz Mejía,62
match348,Yellow,Mario Suárez,43
match348,Yellow,Luka Modrić,28
match348,Yellow,Jesús Vallejo,22
match349,Red,Jorge Pulido,92
match349,Yellow,Xavi Quintillà,91
match349,Yellow,Yangel Herrera,86
match349,Yellow,Santiago Cáseres,75
match349,Yellow,Karl Toko Ekambi,56
match349,Yellow,Javi Galán,53
match349,Yellow,Pablo Fornals,40
match349,Yellow,Mario Gaspar,7
match350,Yellow,Marc Bartra,96
match350,Yellow,Junior Firpo,78
match350,Yellow,Óscar Melendo,68
match350,Yellow,Zouhair Feddal,66
match350,Yellow,Aissa Mandi,58
match351,Yellow,José Luis García del Pozo,64
match351,Yellow,Pablo Sarabia,46
match352,Yellow,Igor Zubeldia,89
match352,Yellow,Mikel Merino,80
match352,Yellow,Rubén Pardo,73
match352,Yellow,Wakaso Mubarak,47
match353,Yellow,Arturo Vidal,79
match353,Yellow,Kevin-Prince Boateng,72
match353,Yellow,Jean-Clair Todibo,55
match353,Yellow,Sofiane Boufal,31
match353,Yellow,Samuel Umtiti,29
match353,Yellow,Thomas Vermaelen,14
match354,Yellow,Álvaro Morata,59
match354,Yellow,Marc Roca,38
match354,Yellow,Saúl Ñíguez,18
match355,Yellow,José Campaña,85
match355,Red,Adrián Embarba,82
match355,Yellow,Adrián Embarba,78
match355,Yellow,Mario Suárez,68
match355,Yellow,Álvaro Medrán,58
match356,Yellow,Gonzalo Escalante,87
match356,Yellow,José Ángel Valdés,79
match356,Yellow,Iván Ramis,67
match356,Yellow,Cristian Tello,58
match356,Yellow,Marc Bartra,54
match357,Yellow,Mathías Olivera,91
match357,Red,Borja García Freire,69
match357,Yellow,Bruno González,60
match357,Yellow,Seydou Doumbia,60
match357,Yellow,Juanpe Ramírez,52
match357,Yellow,Jaime Mata,47
match357,Yellow,Pedro Alcalá Guirado,46
match358,Yellow,Christian Rivera Hernández,85
match358,Yellow,Chimy Ávila,30
match358,Yellow,Francis Coquelin,29
match359,Yellow,Vicente Iborra de la Fuente,89
match359,Yellow,Álvaro González Soberón,84
match359,Yellow,Ramiro Funes Mori,43
match360,Yellow,Iker Muniain,95
match360,Yellow,Aritz Aduriz,91
match360,Yellow,Toni Villa,84
match360,Yellow,Mikel San José,55
match360,Yellow,Borja Fernández Fernández,50
match360,Yellow,Rubén Alcaraz,41
match360,Yellow,Míchel Herrero,35
match360,Yellow,Dani García,30
match360,Yellow,Ander Capa,30
match360,Yellow,Óscar Plano,11
match361,Yellow,Raúl García Escudero,89
match361,Yellow,Ander Capa,87
match361,Yellow,Wesley Hoedt,64
match361,Yellow,Iker Muniain,61
match361,Yellow,Beñat Etxebarria,45
match361,Yellow,Néstor Araujo,36
match361,Yellow,Ryad Boudebouz,24
match362,Yellow,Saúl Ñíguez,92
match362,Yellow,Jesús Navas,90
match362,Yellow,Thomas Lemar,88
match362,Yellow,Marko Rog,86
match362,Yellow,Koke Resurrección,81
match362,Yellow,Aleix Vidal,75
match362,Yellow,Álvaro Morata,72
match362,Yellow,Yakubu Partey,68
match362,Yellow,Roque Mesa,58
match363,Yellow,Djené Dakonam Ortega,93
match363,Yellow,Arturo Vidal,76
match363,Yellow,Mathías Olivera,52
match363,Yellow,Dimitri Foulquier,37
match364,Yellow,Joaquín,99
match364,Yellow,Luís Carlos Correia Pinto,97
match364,Yellow,Zouhair Feddal,92
match364,Red,Jorge Pulido,76
match364,Yellow,Andrés Guardado,70
match364,Yellow,Gonzalo Melero,70
match364,Yellow,Javi Galán,64
match364,Yellow,Adrián Diéguez,64
match364,Yellow,Xabier Etxeita,61
match365,Yellow,Erick Cabaco,95
match365,Yellow,Anthony Lozano,62
match365,Yellow,Enis Bardhi,49
match365,Yellow,Douglas Luiz,48
match365,Yellow,Jason Remeseiro,27
match366,Yellow,Facundo Ferreyra,94
match366,Yellow,Youssef En-Nesyri,93
match366,Red,Unai Bustinza,45
match366,Yellow,José Luis García del Pozo,38
match366,Yellow,Unai Bustinza,29
match367,Yellow,Casemiro,75
match367,Yellow,Igor Zubeldia,59
match367,Yellow,Dani Carvajal,42
match367,Red,Jesús Vallejo,39
match368,Yellow,Patrick Twumasi,93
match368,Yellow,Víctor Laguardia,89
match368,Yellow,Borja Bastón,72
match368,Yellow,Gabriel Paulista,64
match368,Yellow,Ezequiel Garay,45
match368,Yellow,Tomás Pina,35
match368,Yellow,Darko Brašanac,17
match369,Yellow,Fernando Calero,86
match369,Yellow,Kiko Olivas,77
match369,Yellow,José Ángel Pozo,76
match369,Yellow,Alexandre Moreno,69
match370,Yellow,Carlos Bacca,95
match370,Yellow,José Ángel Valdés,94
match370,Yellow,Gerard Moreno,94
match370,Yellow,Mario Gaspar,76
match370,Yellow,Marc Cucurella,64
match371,Yellow,Carles Planas,64
match371,Yellow,Marc Muniesa,58
match371,Yellow,Diego Rolán,56
match371,Yellow,Jonathan Calleri,55
match371,Yellow,Tomás Pina,45
match371,Yellow,Kévin Soni,33
match372,Yellow,Stole Dimitrievski,85
match372,Yellow,Alejandro Catena Marugán,79
match372,Yellow,Álvaro García Rivera,39
match372,Yellow,Uche Agbo,4
match373,Yellow,Sergio García de la Fuente,93
match373,Yellow,Aritz Elustondo,82
match373,Yellow,Wu Lei,66
match373,Yellow,Víctor Sánchez Mata,62
match373,Yellow,Diego Llorente,37
match374,Yellow,Damián Suárez,92
match374,Yellow,Nemanja Maksimović,57
match374,Yellow,Vicente Iborra de la Fuente,46
match374,Yellow,Andrés Fernández Moreno,22
match374,Yellow,Álvaro González Soberón,22
match375,Yellow,Kenneth Omeruo,17
match376,Red,Ángel Correa,51
match376,Yellow,Francisco Javier Montero Rubio,39
match377,Yellow,Gabriel Mercado,65
match377,Yellow,Jesús Navas,60
match377,Yellow,Joris Gnagnon,60
match377,Yellow,Marko Rog,36
match377,Yellow,Raúl García Escudero,29
match377,Yellow,Dani García,19
match378,Yellow,Gonçalo Guedes,41
match378,Yellow,Borja Fernández Fernández,26
match378,Yellow,Mouctar Diakhaby,21
match378,Yellow,José Luis Gayà,11
match378,Yellow,Dani Parejo,2
match379,Yellow,Gonzalo Escalante,83
match379,Yellow,Jordi Alba,83
match379,Yellow,José Ángel Valdés,80
match379,Yellow,Pablo De Blasis,44
match379,Yellow,Nélson Semedo,42
match379,Yellow,Iván Ramis,33
match380,Yellow,Isco,85
match380,Yellow,Dani Carvajal,58
match380,Yellow,Federico Valverde,49
match380,Yellow,Marcos Llorente,37
match380,Yellow,Wilfrid Kaptoum,30